"VALUE (30 TERM),VALUE (90 TERM),VALUE (365 TERM),VALUE (730 TERM),IA VOLUME,IA Volume Difference,Indicator "
"3.407785714,3.6372,3.922833333,4.426152381,""35,249,188"",""4,908,404"",1"
"3.148709524,3.50442381,3.63957619,4.254442857, ""40,157,592"",""10,193,449"",1"
"3.542490476,3.668842857,3.793542857,4.330338095,""50,351,041"",""29,926,289"",1"
"3.713263636,3.688313636,4.050536364,4.428263636,""80,277,330"",""-21,339,219"",0"
"3.75862,3.714425,4.262265,4.5515,""58,938,111"",""2,284,804"",1"
"3.411221053,3.319473684,3.970068421,4.452710526,""61,222,915"",""5,002,623"",1"
"3.479504348,3.432495652,4.006113043,4.47326087,""66,225,538"",""-7,462,824"",0"
"3.51991,3.48313,4.01803,4.432755,""58,762,714"",""-2,739,377"",0"
